Domain,QID,Tone,Average Accuracy (%),Runs Counted
Abstract Algebra,1455,Very Rude,100.0,3
Abstract Algebra,1466,Very Friendly,100.0,3
Abstract Algebra,1466,Friendly,100.0,3
Abstract Algebra,1466,Neutral,100.0,3
Abstract Algebra,1466,Rude,100.0,3
Abstract Algebra,1466,Very Rude,100.0,3
Abstract Algebra,1468,Very Friendly,100.0,3
Abstract Algebra,1468,Friendly,100.0,3
Abstract Algebra,1468,Neutral,100.0,3
Abstract Algebra,1468,Rude,100.0,3
Abstract Algebra,1468,Very Rude,100.0,3
Abstract Algebra,1473,Very Friendly,100.0,3
Abstract Algebra,1473,Friendly,100.0,3
Abstract Algebra,1473,Neutral,100.0,3
Abstract Algebra,1473,Rude,100.0,3
Abstract Algebra,1473,Very Rude,100.0,3
Abstract Algebra,1475,Very Friendly,100.0,3
Abstract Algebra,1475,Friendly,100.0,3
Abstract Algebra,1475,Neutral,100.0,3
Abstract Algebra,1475,Rude,100.0,3
Abstract Algebra,1475,Very Rude,100.0,3
Abstract Algebra,1476,Very Friendly,100.0,3
Abstract Algebra,1476,Friendly,100.0,3
Abstract Algebra,1476,Neutral,100.0,3
Abstract Algebra,1476,Rude,100.0,3
Abstract Algebra,1476,Very Rude,100.0,3
Abstract Algebra,1481,Very Friendly,0.0,3
Abstract Algebra,1481,Friendly,0.0,3
Abstract Algebra,1481,Neutral,0.0,3
Abstract Algebra,1481,Rude,0.0,3
Abstract Algebra,1481,Very Rude,0.0,3
Abstract Algebra,1484,Very Friendly,0.0,3
Abstract Algebra,1484,Friendly,0.0,3
Abstract Algebra,1484,Neutral,0.0,3
Abstract Algebra,1484,Rude,0.0,3
Abstract Algebra,1484,Very Rude,0.0,3
Abstract Algebra,1489,Very Friendly,0.0,3
Abstract Algebra,1489,Friendly,0.0,3
Abstract Algebra,1489,Neutral,0.0,3
Abstract Algebra,1489,Rude,0.0,3
Abstract Algebra,1489,Very Rude,0.0,3
Abstract Algebra,1492,Very Friendly,100.0,3
Abstract Algebra,1492,Friendly,100.0,3
Abstract Algebra,1492,Neutral,100.0,3
Abstract Algebra,1492,Rude,100.0,3
Abstract Algebra,1492,Very Rude,100.0,3
Abstract Algebra,1498,Very Friendly,100.0,3
Abstract Algebra,1498,Friendly,100.0,3
Abstract Algebra,1498,Neutral,100.0,3
Abstract Algebra,1498,Rude,100.0,3
Abstract Algebra,1498,Very Rude,100.0,3
Abstract Algebra,1506,Very Friendly,0.0,3
Abstract Algebra,1506,Friendly,33.33,3
Abstract Algebra,1506,Neutral,0.0,3
Abstract Algebra,1506,Rude,0.0,3
Abstract Algebra,1506,Very Rude,0.0,3
Abstract Algebra,1508,Very Friendly,100.0,3
Abstract Algebra,1508,Friendly,100.0,3
Abstract Algebra,1508,Neutral,100.0,3
Abstract Algebra,1508,Rude,100.0,3
Abstract Algebra,1508,Very Rude,100.0,3
Abstract Algebra,1510,Very Friendly,0.0,3
Abstract Algebra,1510,Friendly,0.0,3
Abstract Algebra,1510,Neutral,0.0,3
Abstract Algebra,1510,Rude,0.0,3
Abstract Algebra,1510,Very Rude,0.0,3
Abstract Algebra,1526,Very Friendly,100.0,3
Abstract Algebra,1526,Friendly,100.0,3
Abstract Algebra,1526,Neutral,0.0,3
Abstract Algebra,1526,Rude,100.0,3
Abstract Algebra,1526,Very Rude,100.0,3
Abstract Algebra,1552,Very Friendly,100.0,3
Abstract Algebra,1552,Friendly,100.0,3
Abstract Algebra,1552,Neutral,100.0,3
Abstract Algebra,1552,Rude,100.0,3
Abstract Algebra,1552,Very Rude,100.0,3
Abstract Algebra,1563,Very Friendly,100.0,3
Abstract Algebra,1563,Friendly,100.0,3
Abstract Algebra,1563,Neutral,100.0,3
Abstract Algebra,1563,Rude,100.0,3
Abstract Algebra,1563,Very Rude,100.0,3
Abstract Algebra,1564,Very Friendly,100.0,3
Abstract Algebra,1564,Friendly,100.0,3
Abstract Algebra,1564,Neutral,100.0,3
Abstract Algebra,1564,Rude,100.0,3
Abstract Algebra,1564,Very Rude,100.0,3
Abstract Algebra,1566,Very Friendly,33.33,3
Abstract Algebra,1566,Friendly,100.0,3
Abstract Algebra,1566,Neutral,100.0,3
Abstract Algebra,1566,Rude,100.0,3
Abstract Algebra,1566,Very Rude,100.0,3
Abstract Algebra,1570,Very Friendly,100.0,3
Abstract Algebra,1570,Friendly,100.0,3
Abstract Algebra,1570,Neutral,100.0,3
Abstract Algebra,1570,Rude,100.0,3
Abstract Algebra,1570,Very Rude,100.0,3
Abstract Algebra,1573,Very Friendly,100.0,3
Abstract Algebra,1573,Friendly,100.0,3
Abstract Algebra,1573,Neutral,100.0,3
Abstract Algebra,1573,Rude,100.0,3
Abstract Algebra,1573,Very Rude,100.0,3
Abstract Algebra,1583,Very Friendly,100.0,3
Abstract Algebra,1583,Friendly,100.0,3
Abstract Algebra,1583,Neutral,100.0,3
Abstract Algebra,1583,Rude,100.0,3
Abstract Algebra,1583,Very Rude,100.0,3
Abstract Algebra,1589,Very Friendly,100.0,3
Abstract Algebra,1589,Friendly,100.0,3
Abstract Algebra,1589,Neutral,100.0,3
Abstract Algebra,1589,Rude,100.0,3
Abstract Algebra,1589,Very Rude,100.0,3
Abstract Algebra,1592,Very Friendly,66.67,3
Abstract Algebra,1592,Friendly,100.0,3
Abstract Algebra,1592,Neutral,100.0,3
Abstract Algebra,1592,Rude,100.0,3
Abstract Algebra,1592,Very Rude,100.0,3
Abstract Algebra,1594,Very Friendly,100.0,3
Abstract Algebra,1594,Friendly,100.0,3
Abstract Algebra,1594,Neutral,100.0,3
Abstract Algebra,1594,Rude,100.0,3
Abstract Algebra,1594,Very Rude,100.0,3
Abstract Algebra,1601,Very Friendly,100.0,3
Abstract Algebra,1601,Friendly,100.0,3
Abstract Algebra,1601,Neutral,100.0,3
Abstract Algebra,1601,Rude,100.0,3
Abstract Algebra,1601,Very Rude,100.0,3
Abstract Algebra,1608,Very Friendly,0.0,3
Abstract Algebra,1608,Friendly,0.0,3
Abstract Algebra,1608,Neutral,0.0,3
Abstract Algebra,1608,Rude,0.0,3
Abstract Algebra,1608,Very Rude,0.0,3
Abstract Algebra,1611,Very Friendly,100.0,3
Abstract Algebra,1611,Friendly,100.0,3
Abstract Algebra,1611,Neutral,100.0,3
Abstract Algebra,1611,Rude,100.0,3
Abstract Algebra,1611,Very Rude,100.0,3
Abstract Algebra,1612,Very Friendly,0.0,3
Abstract Algebra,1612,Friendly,0.0,3
Abstract Algebra,1612,Neutral,0.0,3
Abstract Algebra,1612,Rude,0.0,3
Abstract Algebra,1612,Very Rude,0.0,3
Abstract Algebra,1613,Very Friendly,0.0,3
Abstract Algebra,1613,Friendly,0.0,3
Abstract Algebra,1613,Neutral,0.0,3
Abstract Algebra,1613,Rude,0.0,3
Abstract Algebra,1613,Very Rude,0.0,3
Abstract Algebra,1621,Very Friendly,100.0,3
Abstract Algebra,1621,Friendly,100.0,3
Abstract Algebra,1621,Neutral,100.0,3
Abstract Algebra,1621,Rude,100.0,3
Abstract Algebra,1621,Very Rude,100.0,3
Abstract Algebra,1622,Very Friendly,0.0,3
Abstract Algebra,1622,Friendly,0.0,3
Abstract Algebra,1622,Neutral,0.0,3
Abstract Algebra,1622,Rude,0.0,3
Abstract Algebra,1622,Very Rude,0.0,3
Abstract Algebra,1624,Very Friendly,100.0,3
Abstract Algebra,1624,Friendly,100.0,3
Abstract Algebra,1624,Neutral,0.0,3
Abstract Algebra,1624,Rude,66.67,3
Abstract Algebra,1624,Very Rude,100.0,3
Abstract Algebra,1642,Very Friendly,0.0,3
Abstract Algebra,1642,Friendly,0.0,3
Abstract Algebra,1642,Neutral,0.0,3
Abstract Algebra,1642,Rude,0.0,3
Abstract Algebra,1642,Very Rude,0.0,3
Abstract Algebra,1643,Very Friendly,100.0,3
Abstract Algebra,1643,Friendly,100.0,3
Abstract Algebra,1643,Neutral,100.0,3
Abstract Algebra,1643,Rude,100.0,3
Abstract Algebra,1643,Very Rude,100.0,3
Abstract Algebra,1651,Very Friendly,100.0,3
Abstract Algebra,1651,Friendly,100.0,3
Abstract Algebra,1651,Neutral,100.0,3
Abstract Algebra,1651,Rude,100.0,3
Abstract Algebra,1651,Very Rude,100.0,3
Abstract Algebra,1652,Very Friendly,0.0,3
Abstract Algebra,1652,Friendly,0.0,3
Abstract Algebra,1652,Neutral,0.0,3
Abstract Algebra,1652,Rude,0.0,3
Abstract Algebra,1652,Very Rude,0.0,3
Abstract Algebra,1658,Very Friendly,0.0,3
Abstract Algebra,1658,Friendly,0.0,3
Abstract Algebra,1658,Neutral,0.0,3
Abstract Algebra,1658,Rude,33.33,3
Abstract Algebra,1658,Very Rude,0.0,3
Abstract Algebra,1666,Very Friendly,100.0,3
Abstract Algebra,1666,Friendly,100.0,3
Abstract Algebra,1666,Neutral,100.0,3
Abstract Algebra,1666,Rude,100.0,3
Abstract Algebra,1666,Very Rude,100.0,3
Abstract Algebra,1685,Very Friendly,100.0,3
Abstract Algebra,1685,Friendly,100.0,3
Abstract Algebra,1685,Neutral,100.0,3
Abstract Algebra,1685,Rude,100.0,3
Abstract Algebra,1685,Very Rude,100.0,3
Abstract Algebra,1689,Very Friendly,100.0,3
Abstract Algebra,1689,Friendly,100.0,3
Abstract Algebra,1689,Neutral,100.0,3
Abstract Algebra,1689,Rude,100.0,3
Abstract Algebra,1689,Very Rude,100.0,3
Abstract Algebra,1703,Very Friendly,0.0,3
Abstract Algebra,1703,Friendly,0.0,3
Abstract Algebra,1703,Neutral,0.0,3
Abstract Algebra,1703,Rude,0.0,3
Abstract Algebra,1703,Very Rude,0.0,3
Abstract Algebra,1715,Very Friendly,100.0,3
Abstract Algebra,1715,Friendly,100.0,3
Abstract Algebra,1715,Neutral,100.0,3
Abstract Algebra,1715,Rude,100.0,3
Abstract Algebra,1715,Very Rude,100.0,3
Abstract Algebra,1718,Very Friendly,33.33,3
Abstract Algebra,1718,Friendly,66.67,3
Abstract Algebra,1718,Neutral,100.0,3
Abstract Algebra,1718,Rude,100.0,3
Abstract Algebra,1718,Very Rude,33.33,3
Abstract Algebra,1721,Very Friendly,100.0,3
Abstract Algebra,1721,Friendly,100.0,3
Abstract Algebra,1721,Neutral,100.0,3
Abstract Algebra,1721,Rude,100.0,3
Abstract Algebra,1721,Very Rude,100.0,3
Abstract Algebra,1724,Very Friendly,0.0,3
Abstract Algebra,1724,Friendly,0.0,3
Abstract Algebra,1724,Neutral,0.0,3
Abstract Algebra,1724,Rude,0.0,3
Abstract Algebra,1724,Very Rude,0.0,3
Abstract Algebra,1731,Very Friendly,100.0,3
Abstract Algebra,1731,Friendly,100.0,3
Abstract Algebra,1731,Neutral,100.0,3
Abstract Algebra,1731,Rude,100.0,3
Abstract Algebra,1731,Very Rude,100.0,3
Abstract Algebra,1739,Very Friendly,100.0,3
Abstract Algebra,1739,Friendly,100.0,3
Abstract Algebra,1739,Neutral,100.0,3
Abstract Algebra,1739,Rude,100.0,3
Abstract Algebra,1739,Very Rude,100.0,3
Abstract Algebra,1748,Very Friendly,100.0,3
Abstract Algebra,1748,Friendly,100.0,3
Abstract Algebra,1748,Neutral,100.0,3
Abstract Algebra,1748,Rude,100.0,3
Abstract Algebra,1748,Very Rude,100.0,3
Abstract Algebra,1757,Very Friendly,0.0,3
Abstract Algebra,1757,Friendly,0.0,3
Abstract Algebra,1757,Neutral,0.0,3
Abstract Algebra,1757,Rude,0.0,3
Abstract Algebra,1757,Very Rude,0.0,3
Abstract Algebra,1766,Very Friendly,100.0,3
Abstract Algebra,1766,Friendly,100.0,3
Abstract Algebra,1766,Neutral,100.0,3
Abstract Algebra,1766,Rude,100.0,3
Abstract Algebra,1766,Very Rude,100.0,3
Abstract Algebra,1771,Very Friendly,100.0,3
Abstract Algebra,1771,Friendly,100.0,3
Abstract Algebra,1771,Neutral,100.0,3
Abstract Algebra,1771,Rude,100.0,3
Abstract Algebra,1771,Very Rude,100.0,3
Abstract Algebra,1777,Very Friendly,100.0,3
Abstract Algebra,1777,Friendly,100.0,3
Abstract Algebra,1777,Neutral,100.0,3
Abstract Algebra,1777,Rude,100.0,3
Abstract Algebra,1777,Very Rude,100.0,3
Abstract Algebra,1785,Very Friendly,100.0,3
Abstract Algebra,1785,Friendly,100.0,3
Abstract Algebra,1785,Neutral,100.0,3
Abstract Algebra,1785,Rude,100.0,3
Abstract Algebra,1785,Very Rude,100.0,3
Abstract Algebra,1792,Very Friendly,100.0,3
Abstract Algebra,1792,Friendly,100.0,3
Abstract Algebra,1792,Neutral,100.0,3
Abstract Algebra,1792,Rude,100.0,3
Abstract Algebra,1792,Very Rude,100.0,3
Abstract Algebra,1794,Very Friendly,100.0,3
Abstract Algebra,1794,Friendly,100.0,3
Abstract Algebra,1794,Neutral,100.0,3
Abstract Algebra,1794,Rude,100.0,3
Abstract Algebra,1794,Very Rude,100.0,3
Abstract Algebra,1796,Very Friendly,100.0,3
Abstract Algebra,1796,Friendly,100.0,3
Abstract Algebra,1796,Neutral,100.0,3
Abstract Algebra,1796,Rude,100.0,3
Abstract Algebra,1796,Very Rude,100.0,3
Abstract Algebra,1801,Very Friendly,100.0,3
Abstract Algebra,1801,Friendly,100.0,3
Abstract Algebra,1801,Neutral,100.0,3
Abstract Algebra,1801,Rude,100.0,3
Abstract Algebra,1801,Very Rude,100.0,3
Abstract Algebra,1806,Very Friendly,100.0,3
Abstract Algebra,1806,Friendly,100.0,3
Abstract Algebra,1806,Neutral,100.0,3
Abstract Algebra,1806,Rude,100.0,3
Abstract Algebra,1806,Very Rude,100.0,3
Abstract Algebra,1812,Very Friendly,100.0,3
Abstract Algebra,1812,Friendly,100.0,3
Abstract Algebra,1812,Neutral,100.0,3
Abstract Algebra,1812,Rude,100.0,3
Abstract Algebra,1812,Very Rude,100.0,3
Abstract Algebra,1813,Very Friendly,100.0,3
Abstract Algebra,1813,Friendly,100.0,3
Abstract Algebra,1813,Neutral,100.0,3
Abstract Algebra,1813,Rude,100.0,3
Abstract Algebra,1813,Very Rude,100.0,3
Abstract Algebra,1814,Very Friendly,100.0,3
Abstract Algebra,1814,Friendly,100.0,3
Abstract Algebra,1814,Neutral,100.0,3
Abstract Algebra,1814,Rude,100.0,3
Abstract Algebra,1814,Very Rude,100.0,3
Abstract Algebra,1816,Very Friendly,100.0,3
Abstract Algebra,1816,Friendly,100.0,3
Abstract Algebra,1816,Neutral,100.0,3
Abstract Algebra,1816,Rude,100.0,3
Abstract Algebra,1816,Very Rude,100.0,3
Abstract Algebra,1818,Very Friendly,100.0,3
Abstract Algebra,1818,Friendly,100.0,3
Abstract Algebra,1818,Neutral,100.0,3
Abstract Algebra,1818,Rude,100.0,3
Abstract Algebra,1818,Very Rude,100.0,3
Abstract Algebra,1831,Very Friendly,100.0,3
Abstract Algebra,1831,Friendly,100.0,3
Abstract Algebra,1831,Neutral,100.0,3
Abstract Algebra,1831,Rude,100.0,3
Abstract Algebra,1831,Very Rude,100.0,3
Abstract Algebra,1834,Very Friendly,100.0,3
Abstract Algebra,1834,Friendly,100.0,3
Abstract Algebra,1834,Neutral,100.0,3
Abstract Algebra,1834,Rude,100.0,3
Abstract Algebra,1834,Very Rude,100.0,3
Abstract Algebra,1836,Very Friendly,100.0,3
Abstract Algebra,1836,Friendly,100.0,3
Abstract Algebra,1836,Neutral,100.0,3
Abstract Algebra,1836,Rude,100.0,3
Abstract Algebra,1836,Very Rude,100.0,3
Abstract Algebra,1838,Very Friendly,0.0,3
Abstract Algebra,1838,Friendly,0.0,3
Abstract Algebra,1838,Neutral,66.67,3
Abstract Algebra,1838,Rude,0.0,3
Abstract Algebra,1838,Very Rude,0.0,3
Abstract Algebra,1840,Very Friendly,100.0,3
Abstract Algebra,1840,Friendly,100.0,3
Abstract Algebra,1840,Neutral,100.0,3
Abstract Algebra,1840,Rude,100.0,3
Abstract Algebra,1840,Very Rude,100.0,3
Abstract Algebra,1862,Very Friendly,100.0,3
Abstract Algebra,1862,Friendly,100.0,3
Abstract Algebra,1862,Neutral,100.0,3
Abstract Algebra,1862,Rude,100.0,3
Abstract Algebra,1862,Very Rude,100.0,3
Abstract Algebra,1863,Very Friendly,100.0,3
Abstract Algebra,1863,Friendly,100.0,3
Abstract Algebra,1863,Neutral,100.0,3
Abstract Algebra,1863,Rude,100.0,3
Abstract Algebra,1863,Very Rude,66.67,3
Abstract Algebra,1867,Very Friendly,100.0,3
Abstract Algebra,1867,Friendly,100.0,3
Abstract Algebra,1867,Neutral,100.0,3
Abstract Algebra,1867,Rude,100.0,3
Abstract Algebra,1867,Very Rude,100.0,3
Abstract Algebra,1883,Very Friendly,100.0,3
Abstract Algebra,1883,Friendly,100.0,3
Abstract Algebra,1883,Neutral,100.0,3
Abstract Algebra,1883,Rude,100.0,3
Abstract Algebra,1883,Very Rude,100.0,3
Abstract Algebra,1887,Very Friendly,100.0,3
Abstract Algebra,1887,Friendly,100.0,3
Abstract Algebra,1887,Neutral,100.0,3
Abstract Algebra,1887,Rude,100.0,3
Abstract Algebra,1887,Very Rude,100.0,3
Abstract Algebra,1890,Very Friendly,100.0,3
Abstract Algebra,1890,Friendly,100.0,3
Abstract Algebra,1890,Neutral,100.0,3
Abstract Algebra,1890,Rude,100.0,3
Abstract Algebra,1890,Very Rude,100.0,3
Abstract Algebra,1892,Very Friendly,0.0,3
Abstract Algebra,1892,Friendly,0.0,3
Abstract Algebra,1892,Neutral,0.0,3
Abstract Algebra,1892,Rude,0.0,3
Abstract Algebra,1892,Very Rude,0.0,3
Abstract Algebra,1911,Very Friendly,100.0,3
Abstract Algebra,1911,Friendly,100.0,3
Abstract Algebra,1911,Neutral,100.0,3
Abstract Algebra,1911,Rude,100.0,3
Abstract Algebra,1911,Very Rude,100.0,3
Abstract Algebra,1912,Very Friendly,100.0,3
Abstract Algebra,1912,Friendly,100.0,3
Abstract Algebra,1912,Neutral,100.0,3
Abstract Algebra,1912,Rude,100.0,3
Abstract Algebra,1912,Very Rude,100.0,3
Abstract Algebra,1922,Very Friendly,100.0,3
Abstract Algebra,1922,Friendly,100.0,3
Abstract Algebra,1922,Neutral,100.0,3
Abstract Algebra,1922,Rude,100.0,3
Abstract Algebra,1922,Very Rude,100.0,3
Abstract Algebra,1925,Very Friendly,100.0,3
Abstract Algebra,1925,Friendly,100.0,3
Abstract Algebra,1925,Neutral,100.0,3
Abstract Algebra,1925,Rude,100.0,3
Abstract Algebra,1925,Very Rude,100.0,3
Abstract Algebra,1926,Very Friendly,100.0,3
Abstract Algebra,1926,Friendly,100.0,3
Abstract Algebra,1926,Neutral,100.0,3
Abstract Algebra,1926,Rude,100.0,3
Abstract Algebra,1926,Very Rude,100.0,3
Abstract Algebra,1928,Very Friendly,100.0,3
Abstract Algebra,1928,Friendly,100.0,3
Abstract Algebra,1928,Neutral,100.0,3
Abstract Algebra,1928,Rude,100.0,3
Abstract Algebra,1928,Very Rude,100.0,3
Abstract Algebra,1937,Very Friendly,100.0,3
Abstract Algebra,1937,Friendly,100.0,3
Abstract Algebra,1937,Neutral,100.0,3
Abstract Algebra,1937,Rude,100.0,3
Abstract Algebra,1937,Very Rude,100.0,3
Abstract Algebra,1941,Very Friendly,100.0,3
Abstract Algebra,1941,Friendly,100.0,3
Abstract Algebra,1941,Neutral,100.0,3
Abstract Algebra,1941,Rude,100.0,3
Abstract Algebra,1941,Very Rude,100.0,3
Abstract Algebra,1951,Very Friendly,100.0,3
Abstract Algebra,1951,Friendly,100.0,3
Abstract Algebra,1951,Neutral,100.0,3
Abstract Algebra,1951,Rude,100.0,3
Abstract Algebra,1951,Very Rude,100.0,3
Abstract Algebra,1962,Very Friendly,100.0,3
Abstract Algebra,1962,Friendly,100.0,3
Abstract Algebra,1962,Neutral,100.0,3
Abstract Algebra,1962,Rude,100.0,3
Abstract Algebra,1962,Very Rude,100.0,3
Abstract Algebra,1963,Very Friendly,100.0,3
Abstract Algebra,1963,Friendly,100.0,3
Abstract Algebra,1963,Neutral,100.0,3
Abstract Algebra,1963,Rude,100.0,3
Abstract Algebra,1963,Very Rude,100.0,3
Abstract Algebra,1965,Very Friendly,100.0,3
Abstract Algebra,1965,Friendly,100.0,3
Abstract Algebra,1965,Neutral,100.0,3
Abstract Algebra,1965,Rude,100.0,3
Abstract Algebra,1965,Very Rude,100.0,3
Abstract Algebra,1980,Very Friendly,100.0,3
Abstract Algebra,1980,Friendly,100.0,3
Abstract Algebra,1980,Neutral,100.0,3
Abstract Algebra,1980,Rude,100.0,3
Abstract Algebra,1980,Very Rude,100.0,3
Abstract Algebra,1984,Very Friendly,100.0,3
Abstract Algebra,1984,Friendly,100.0,3
Abstract Algebra,1984,Neutral,100.0,3
Abstract Algebra,1984,Rude,100.0,3
Abstract Algebra,1984,Very Rude,100.0,3
Abstract Algebra,1993,Very Friendly,0.0,3
Abstract Algebra,1993,Friendly,0.0,3
Abstract Algebra,1993,Neutral,0.0,3
Abstract Algebra,1993,Rude,0.0,3
Abstract Algebra,1993,Very Rude,0.0,3
Abstract Algebra,1996,Very Friendly,100.0,3
Abstract Algebra,1996,Friendly,100.0,3
Abstract Algebra,1996,Neutral,100.0,3
Abstract Algebra,1996,Rude,100.0,3
Abstract Algebra,1996,Very Rude,100.0,3
Abstract Algebra,2000,Very Friendly,100.0,3
Abstract Algebra,2000,Friendly,100.0,3
Abstract Algebra,2000,Neutral,100.0,3
Abstract Algebra,2000,Rude,100.0,3
Abstract Algebra,2000,Very Rude,100.0,3
Abstract Algebra,2003,Very Friendly,100.0,3
Abstract Algebra,2003,Friendly,100.0,3
Abstract Algebra,2003,Neutral,100.0,3
Abstract Algebra,2003,Rude,100.0,3
Abstract Algebra,2003,Very Rude,100.0,3
Abstract Algebra,2012,Very Friendly,100.0,3
Abstract Algebra,2012,Friendly,100.0,3
Abstract Algebra,2012,Neutral,100.0,3
Abstract Algebra,2012,Rude,100.0,3
Abstract Algebra,2012,Very Rude,100.0,3
Abstract Algebra,2021,Very Friendly,100.0,3
Abstract Algebra,2021,Friendly,100.0,3
Abstract Algebra,2021,Neutral,100.0,3
Abstract Algebra,2021,Rude,100.0,3
Abstract Algebra,2021,Very Rude,100.0,3
Abstract Algebra,2033,Very Friendly,100.0,3
Abstract Algebra,2033,Friendly,100.0,3
Abstract Algebra,2033,Neutral,100.0,3
Abstract Algebra,2033,Rude,100.0,3
Abstract Algebra,2033,Very Rude,100.0,3
Abstract Algebra,2038,Very Friendly,100.0,3
Abstract Algebra,2038,Friendly,100.0,3
Abstract Algebra,2038,Neutral,100.0,3
Abstract Algebra,2038,Rude,100.0,3
Abstract Algebra,2038,Very Rude,100.0,3
Abstract Algebra,2044,Very Friendly,100.0,3
Abstract Algebra,2044,Friendly,100.0,3
Abstract Algebra,2044,Neutral,100.0,3
Abstract Algebra,2044,Rude,100.0,3
Abstract Algebra,2044,Very Rude,100.0,3
Abstract Algebra,2059,Very Friendly,100.0,3
Abstract Algebra,2059,Friendly,100.0,3
Abstract Algebra,2059,Neutral,100.0,3
Abstract Algebra,2059,Rude,100.0,3
Abstract Algebra,2059,Very Rude,100.0,3
Abstract Algebra,2067,Very Friendly,100.0,3
Abstract Algebra,2067,Friendly,100.0,3
Abstract Algebra,2067,Neutral,100.0,3
Abstract Algebra,2067,Rude,100.0,3
Abstract Algebra,2067,Very Rude,100.0,3
Abstract Algebra,2088,Very Friendly,100.0,3
Abstract Algebra,2088,Friendly,100.0,3
Abstract Algebra,2088,Neutral,100.0,3
Abstract Algebra,2088,Rude,100.0,3
Abstract Algebra,2088,Very Rude,100.0,3
Abstract Algebra,2096,Very Friendly,100.0,3
Abstract Algebra,2096,Friendly,100.0,3
Abstract Algebra,2096,Neutral,100.0,3
Abstract Algebra,2096,Rude,100.0,3
Abstract Algebra,2096,Very Rude,100.0,3
Abstract Algebra,2098,Very Friendly,100.0,3
Abstract Algebra,2098,Friendly,100.0,3
Abstract Algebra,2098,Neutral,100.0,3
Abstract Algebra,2098,Rude,100.0,3
Abstract Algebra,2098,Very Rude,100.0,3
Abstract Algebra,2103,Very Friendly,100.0,3
Abstract Algebra,2103,Friendly,100.0,3
Abstract Algebra,2103,Neutral,66.67,3
Abstract Algebra,2103,Rude,100.0,3
Abstract Algebra,2103,Very Rude,100.0,3
Abstract Algebra,2107,Very Friendly,100.0,3
Abstract Algebra,2107,Friendly,100.0,3
Abstract Algebra,2107,Neutral,100.0,3
Abstract Algebra,2107,Rude,100.0,3
Abstract Algebra,2107,Very Rude,100.0,3
Abstract Algebra,2113,Very Friendly,100.0,3
Abstract Algebra,2113,Friendly,100.0,3
Abstract Algebra,2113,Neutral,100.0,3
Abstract Algebra,2113,Rude,100.0,3
Abstract Algebra,2113,Very Rude,100.0,3
Abstract Algebra,2114,Very Friendly,100.0,3
Abstract Algebra,2114,Friendly,100.0,3
Abstract Algebra,2114,Neutral,100.0,3
Abstract Algebra,2114,Rude,100.0,3
Abstract Algebra,2114,Very Rude,100.0,3
Abstract Algebra,2116,Very Friendly,100.0,3
Abstract Algebra,2116,Friendly,100.0,3
Abstract Algebra,2116,Neutral,100.0,3
Abstract Algebra,2116,Rude,100.0,3
Abstract Algebra,2116,Very Rude,100.0,3
Abstract Algebra,2118,Very Friendly,33.33,3
Abstract Algebra,2118,Friendly,100.0,3
Abstract Algebra,2118,Neutral,100.0,3
Abstract Algebra,2118,Rude,0.0,3
Abstract Algebra,2118,Very Rude,100.0,3
Abstract Algebra,2120,Very Friendly,100.0,3
Abstract Algebra,2120,Friendly,100.0,3
Abstract Algebra,2120,Neutral,100.0,3
Abstract Algebra,2120,Rude,100.0,3
Abstract Algebra,2120,Very Rude,100.0,3
Abstract Algebra,2121,Very Friendly,0.0,3
Abstract Algebra,2121,Friendly,0.0,3
Abstract Algebra,2121,Neutral,33.33,3
Abstract Algebra,2121,Rude,0.0,3
Abstract Algebra,2121,Very Rude,0.0,3
Abstract Algebra,2125,Very Friendly,100.0,3
Abstract Algebra,2125,Friendly,100.0,3
Abstract Algebra,2125,Neutral,100.0,3
Abstract Algebra,2125,Rude,100.0,3
Abstract Algebra,2125,Very Rude,100.0,3
Abstract Algebra,2127,Very Friendly,0.0,3
Abstract Algebra,2127,Friendly,0.0,3
Abstract Algebra,2127,Neutral,0.0,3
Abstract Algebra,2127,Rude,0.0,3
Abstract Algebra,2127,Very Rude,0.0,3
Abstract Algebra,2163,Very Friendly,0.0,3
Abstract Algebra,2163,Friendly,0.0,3
Abstract Algebra,2163,Neutral,0.0,3
Abstract Algebra,2163,Rude,0.0,3
Abstract Algebra,2163,Very Rude,0.0,3
Abstract Algebra,2175,Very Friendly,0.0,3
Abstract Algebra,2175,Friendly,0.0,3
Abstract Algebra,2175,Neutral,0.0,3
Abstract Algebra,2175,Rude,0.0,3
Abstract Algebra,2175,Very Rude,0.0,3
Abstract Algebra,2176,Very Friendly,0.0,3
Abstract Algebra,2176,Friendly,0.0,3
Abstract Algebra,2176,Neutral,0.0,3
Abstract Algebra,2176,Rude,0.0,3
Abstract Algebra,2176,Very Rude,0.0,3
Abstract Algebra,2179,Very Friendly,100.0,3
Abstract Algebra,2179,Friendly,100.0,3
Abstract Algebra,2179,Neutral,100.0,3
Abstract Algebra,2179,Rude,100.0,3
Abstract Algebra,2179,Very Rude,100.0,3
Abstract Algebra,2184,Very Friendly,100.0,3
Abstract Algebra,2184,Friendly,100.0,3
Abstract Algebra,2184,Neutral,100.0,3
Abstract Algebra,2184,Rude,100.0,3
Abstract Algebra,2184,Very Rude,100.0,3
Abstract Algebra,2190,Very Friendly,0.0,3
Abstract Algebra,2190,Friendly,0.0,3
Abstract Algebra,2190,Neutral,0.0,3
Abstract Algebra,2190,Rude,0.0,3
Abstract Algebra,2190,Very Rude,0.0,3
Abstract Algebra,2195,Very Friendly,0.0,3
