Domain,QID,Tone,Run 1,Run 2,Run 3
stem,1962,Very Rude,100,100,100
stem,1963,Very Friendly,0,0,0
stem,1963,Friendly,0,0,0
stem,1963,Neutral,100,100,100
stem,1963,Rude,0,0,0
stem,1963,Very Rude,0,0,0
stem,1965,Very Friendly,100,100,100
stem,1965,Friendly,100,100,100
stem,1965,Neutral,100,100,100
stem,1965,Rude,100,100,100
stem,1965,Very Rude,100,100,100
stem,1980,Very Friendly,100,100,100
stem,1980,Friendly,100,100,100
stem,1980,Neutral,100,100,100
stem,1980,Rude,100,100,100
stem,1980,Very Rude,100,100,100
stem,1984,Very Friendly,100,100,100
stem,1984,Friendly,100,100,100
stem,1984,Neutral,100,100,100
stem,1984,Rude,100,100,100
stem,1984,Very Rude,100,100,100
stem,1993,Very Friendly,100,100,100
stem,1993,Friendly,100,100,100
stem,1993,Neutral,100,100,100
stem,1993,Rude,100,100,100
stem,1993,Very Rude,100,100,100
stem,1996,Very Friendly,100,100,100
stem,1996,Friendly,100,100,100
stem,1996,Neutral,100,100,100
stem,1996,Rude,100,100,100
stem,1996,Very Rude,100,100,100
stem,2000,Very Friendly,100,100,100
stem,2000,Friendly,100,100,100
stem,2000,Neutral,100,100,100
stem,2000,Rude,100,100,100
stem,2000,Very Rude,100,100,100
stem,2003,Very Friendly,0,0,0
stem,2003,Friendly,0,0,0
stem,2003,Neutral,0,0,0
stem,2003,Rude,0,0,0
stem,2003,Very Rude,0,0,0
stem,2012,Very Friendly,100,100,100
stem,2012,Friendly,100,100,100
stem,2012,Neutral,100,100,100
stem,2012,Rude,100,100,100
stem,2012,Very Rude,100,100,100
stem,2021,Very Friendly,100,100,100
stem,2021,Friendly,100,100,100
stem,2021,Neutral,100,100,100
stem,2021,Rude,100,100,100
stem,2021,Very Rude,100,100,100
stem,2033,Very Friendly,100,100,100
stem,2033,Friendly,100,100,100
stem,2033,Neutral,100,100,100
stem,2033,Rude,100,100,100
stem,2033,Very Rude,100,100,100
stem,2038,Very Friendly,100,100,100
stem,2038,Friendly,100,100,100
stem,2038,Neutral,100,100,100
stem,2038,Rude,100,100,100
stem,2038,Very Rude,100,100,100
stem,2044,Very Friendly,100,100,100
stem,2044,Friendly,100,100,100
stem,2044,Neutral,100,100,100
stem,2044,Rude,100,100,100
stem,2044,Very Rude,100,100,100
stem,2059,Very Friendly,0,0,0
stem,2059,Friendly,0,0,0
stem,2059,Neutral,0,0,0
stem,2059,Rude,0,0,0
stem,2059,Very Rude,0,0,0
stem,2067,Very Friendly,0,0,0
stem,2067,Friendly,0,0,0
stem,2067,Neutral,100,100,100
stem,2067,Rude,0,0,0
stem,2067,Very Rude,0,0,0
stem,2088,Very Friendly,100,100,100
stem,2088,Friendly,100,100,100
stem,2088,Neutral,100,100,100
stem,2088,Rude,100,100,100
stem,2088,Very Rude,100,100,100
stem,2096,Very Friendly,0,0,0
stem,2096,Friendly,0,0,0
stem,2096,Neutral,0,0,0
stem,2096,Rude,0,0,0
stem,2096,Very Rude,0,0,0
stem,2098,Very Friendly,100,100,100
stem,2098,Friendly,100,100,100
stem,2098,Neutral,100,100,100
stem,2098,Rude,100,100,100
stem,2098,Very Rude,100,100,100
stem,2103,Very Friendly,0,0,0
stem,2103,Friendly,0,0,0
stem,2103,Neutral,100,100,100
stem,2103,Rude,0,0,0
stem,2103,Very Rude,0,0,0
stem,2107,Very Friendly,0,0,0
stem,2107,Friendly,0,0,0
stem,2107,Neutral,0,0,0
stem,2107,Rude,0,0,0
stem,2107,Very Rude,0,0,0
stem,2113,Very Friendly,100,100,100
stem,2113,Friendly,100,100,100
stem,2113,Neutral,100,100,100
stem,2113,Rude,100,100,100
stem,2113,Very Rude,100,100,100
stem,2114,Very Friendly,0,0,0
stem,2114,Friendly,0,0,0
stem,2114,Neutral,0,0,0
stem,2114,Rude,0,0,0
stem,2114,Very Rude,0,0,0
stem,2116,Very Friendly,100,100,100
stem,2116,Friendly,100,100,100
stem,2116,Neutral,100,100,100
stem,2116,Rude,0,0,0
stem,2116,Very Rude,100,100,100
stem,2118,Very Friendly,0,0,0
stem,2118,Friendly,0,0,0
stem,2118,Neutral,0,0,0
stem,2118,Rude,0,0,0
stem,2118,Very Rude,0,0,0
stem,2120,Very Friendly,100,100,100
stem,2120,Friendly,100,100,100
stem,2120,Neutral,100,100,100
stem,2120,Rude,100,100,100
stem,2120,Very Rude,100,100,100
stem,2121,Very Friendly,0,0,0
stem,2121,Friendly,0,0,0
stem,2121,Neutral,0,0,0
stem,2121,Rude,0,0,0
stem,2121,Very Rude,0,0,0
stem,2125,Very Friendly,0,0,0
stem,2125,Friendly,0,0,0
stem,2125,Neutral,0,0,0
stem,2125,Rude,0,0,0
stem,2125,Very Rude,0,0,0
stem,2127,Very Friendly,0,0,0
stem,2127,Friendly,0,0,0
stem,2127,Neutral,0,0,0
stem,2127,Rude,0,0,0
stem,2127,Very Rude,0,0,0
stem,2163,Very Friendly,0,0,0
stem,2163,Friendly,0,0,0
stem,2163,Neutral,0,0,0
stem,2163,Rude,0,0,0
stem,2163,Very Rude,0,0,0
stem,2175,Very Friendly,0,0,0
stem,2175,Friendly,0,0,0
stem,2175,Neutral,0,0,0
stem,2175,Rude,0,0,0
stem,2175,Very Rude,0,0,0
stem,2176,Very Friendly,0,0,0
stem,2176,Friendly,0,0,0
stem,2176,Neutral,0,0,0
stem,2176,Rude,0,0,0
stem,2176,Very Rude,0,0,0
stem,2179,Very Friendly,100,100,100
stem,2179,Friendly,100,100,100
stem,2179,Neutral,100,100,100
stem,2179,Rude,100,100,100
stem,2179,Very Rude,100,100,100
stem,2184,Very Friendly,0,0,0
stem,2184,Friendly,0,0,0
stem,2184,Neutral,0,0,0
stem,2184,Rude,0,0,0
stem,2184,Very Rude,0,0,0
stem,2190,Very Friendly,0,0,0
stem,2190,Friendly,0,0,0
stem,2190,Neutral,0,0,0
stem,2190,Rude,0,0,0
stem,2190,Very Rude,0,0,0
stem,2195,Very Friendly,0,0,0
stem,2195,Friendly,0,0,0
stem,2195,Neutral,0,0,0
stem,2195,Rude,0,0,0
stem,2195,Very Rude,0,0,0
stem,2197,Very Friendly,0,0,0
stem,2197,Friendly,0,0,0
stem,2197,Neutral,0,0,0
stem,2197,Rude,100,100,100
stem,2197,Very Rude,0,0,0
stem,2203,Very Friendly,0,0,0
stem,2203,Friendly,0,0,0
stem,2203,Neutral,0,0,0
stem,2203,Rude,0,0,0
stem,2203,Very Rude,0,0,0
stem,2204,Very Friendly,0,0,0
stem,2204,Friendly,0,0,0
stem,2204,Neutral,100,100,100
stem,2204,Rude,0,0,0
stem,2204,Very Rude,0,0,0
stem,2211,Very Friendly,0,0,0
stem,2211,Friendly,0,0,0
stem,2211,Neutral,0,0,0
stem,2211,Rude,0,0,0
stem,2211,Very Rude,0,0,0
stem,2219,Very Friendly,0,0,0
stem,2219,Friendly,0,0,0
stem,2219,Neutral,0,0,0
stem,2219,Rude,0,0,0
stem,2219,Very Rude,0,0,0
stem,2241,Very Friendly,100,100,100
stem,2241,Friendly,100,100,100
stem,2241,Neutral,100,100,100
stem,2241,Rude,100,100,100
stem,2241,Very Rude,100,100,100
stem,2250,Very Friendly,100,100,100
stem,2250,Friendly,100,100,100
stem,2250,Neutral,100,100,100
stem,2250,Rude,100,100,100
stem,2250,Very Rude,100,100,100
stem,2258,Very Friendly,0,0,0
stem,2258,Friendly,0,0,0
stem,2258,Neutral,0,0,0
stem,2258,Rude,0,0,0
stem,2258,Very Rude,0,0,0
stem,2259,Very Friendly,100,100,100
stem,2259,Friendly,100,100,100
stem,2259,Neutral,100,100,100
stem,2259,Rude,100,100,100
stem,2259,Very Rude,100,100,100
stem,2267,Very Friendly,100,100,100
stem,2267,Friendly,100,100,100
stem,2267,Neutral,100,100,100
stem,2267,Rude,100,100,100
stem,2267,Very Rude,100,100,100
stem,2269,Very Friendly,100,100,100
stem,2269,Friendly,100,100,100
stem,2269,Neutral,100,100,100
stem,2269,Rude,100,100,100
stem,2269,Very Rude,100,100,100
stem,2273,Very Friendly,100,100,100
stem,2273,Friendly,0,0,0
stem,2273,Neutral,0,0,0
stem,2273,Rude,0,0,0
stem,2273,Very Rude,100,100,100
stem,2281,Very Friendly,0,0,0
stem,2281,Friendly,0,0,0
stem,2281,Neutral,0,0,0
stem,2281,Rude,0,0,0
stem,2281,Very Rude,0,0,0
stem,2286,Very Friendly,100,100,100
stem,2286,Friendly,100,100,100
stem,2286,Neutral,100,100,100
stem,2286,Rude,100,100,100
stem,2286,Very Rude,100,100,100
stem,2300,Very Friendly,100,100,100
stem,2300,Friendly,100,100,100
stem,2300,Neutral,100,100,100
stem,2300,Rude,100,100,100
stem,2300,Very Rude,100,100,100
stem,2309,Very Friendly,100,100,100
stem,2309,Friendly,100,100,100
stem,2309,Neutral,100,100,100
stem,2309,Rude,100,100,100
stem,2309,Very Rude,100,100,100
stem,2316,Very Friendly,100,100,100
stem,2316,Friendly,100,100,100
stem,2316,Neutral,100,100,100
stem,2316,Rude,100,100,100
stem,2316,Very Rude,100,100,100
stem,2321,Very Friendly,0,0,0
stem,2321,Friendly,0,0,0
stem,2321,Neutral,0,0,0
stem,2321,Rude,0,0,0
stem,2321,Very Rude,0,0,0
stem,2339,Very Friendly,100,100,100
stem,2339,Friendly,100,100,100
stem,2339,Neutral,100,100,100
stem,2339,Rude,100,100,100
stem,2339,Very Rude,0,0,0
stem,2348,Very Friendly,0,0,0
stem,2348,Friendly,0,0,0
stem,2348,Neutral,0,0,0
stem,2348,Rude,0,0,0
stem,2348,Very Rude,0,0,0
stem,2351,Very Friendly,100,100,100
stem,2351,Friendly,100,100,100
stem,2351,Neutral,100,100,100
stem,2351,Rude,100,100,100
stem,2351,Very Rude,100,100,100
stem,2375,Very Friendly,100,100,100
stem,2375,Friendly,100,100,100
stem,2375,Neutral,100,100,100
stem,2375,Rude,100,100,100
stem,2375,Very Rude,100,100,100
stem,2379,Very Friendly,0,0,0
stem,2379,Friendly,0,0,0
stem,2379,Neutral,0,0,0
stem,2379,Rude,0,0,0
stem,2379,Very Rude,0,0,0
stem,2382,Very Friendly,100,100,100
stem,2382,Friendly,100,100,100
stem,2382,Neutral,100,100,100
stem,2382,Rude,100,100,100
stem,2382,Very Rude,100,100,100
stem,2391,Very Friendly,100,100,100
stem,2391,Friendly,100,100,100
stem,2391,Neutral,100,100,100
stem,2391,Rude,100,100,100
stem,2391,Very Rude,100,100,100
stem,2395,Very Friendly,0,0,0
stem,2395,Friendly,0,0,0
stem,2395,Neutral,0,0,0
stem,2395,Rude,0,0,0
stem,2395,Very Rude,0,0,0
stem,2404,Very Friendly,100,100,100
stem,2404,Friendly,100,100,100
stem,2404,Neutral,100,100,100
stem,2404,Rude,100,100,100
stem,2404,Very Rude,100,100,100
stem,2408,Very Friendly,100,100,100
stem,2408,Friendly,0,0,0
stem,2408,Neutral,0,0,0
stem,2408,Rude,100,100,100
stem,2408,Very Rude,100,100,100
stem,2409,Very Friendly,100,100,100
stem,2409,Friendly,100,100,100
stem,2409,Neutral,0,0,0
stem,2409,Rude,0,0,0
stem,2409,Very Rude,0,0,0
stem,2426,Very Friendly,0,0,0
stem,2426,Friendly,0,0,0
stem,2426,Neutral,0,0,0
stem,2426,Rude,0,0,0
stem,2426,Very Rude,0,0,0
stem,2431,Very Friendly,0,0,0
stem,2431,Friendly,0,0,0
stem,2431,Neutral,0,0,0
stem,2431,Rude,0,0,0
stem,2431,Very Rude,0,0,0
stem,2444,Very Friendly,100,100,100
stem,2444,Friendly,100,100,100
stem,2444,Neutral,100,100,100
stem,2444,Rude,100,100,100
stem,2444,Very Rude,100,100,100
stem,2447,Very Friendly,0,0,0
stem,2447,Friendly,0,0,0
stem,2447,Neutral,0,0,0
stem,2447,Rude,100,100,100
stem,2447,Very Rude,0,0,0
stem,2458,Very Friendly,0,0,0
stem,2458,Friendly,0,0,0
stem,2458,Neutral,0,0,0
stem,2458,Rude,0,0,0
stem,2458,Very Rude,100,100,100
stem,2462,Very Friendly,100,100,100
stem,2462,Friendly,100,100,100
stem,2462,Neutral,100,100,100
stem,2462,Rude,0,0,0
stem,2462,Very Rude,0,0,0
stem,2463,Very Friendly,100,100,100
stem,2463,Friendly,100,100,100
stem,2463,Neutral,100,100,100
stem,2463,Rude,100,100,100
stem,2463,Very Rude,100,100,100
stem,2469,Very Friendly,0,0,0
stem,2469,Friendly,0,0,0
stem,2469,Neutral,0,0,0
stem,2469,Rude,0,0,0
stem,2469,Very Rude,0,0,0
stem,2472,Very Friendly,0,0,0
stem,2472,Friendly,0,0,0
stem,2472,Neutral,0,0,0
stem,2472,Rude,0,0,0
stem,2472,Very Rude,0,0,0
stem,2477,Very Friendly,0,0,0
stem,2477,Friendly,0,0,0
stem,2477,Neutral,0,0,0
stem,2477,Rude,0,0,0
stem,2477,Very Rude,0,0,0
stem,2478,Very Friendly,0,0,0
stem,2478,Friendly,0,0,0
stem,2478,Neutral,0,0,0
stem,2478,Rude,0,0,0
stem,2478,Very Rude,0,0,0
stem,2488,Very Friendly,0,0,0
stem,2488,Friendly,0,0,0
stem,2488,Neutral,0,0,0
stem,2488,Rude,0,0,0
stem,2488,Very Rude,0,0,0
stem,2489,Very Friendly,0,0,0
stem,2489,Friendly,0,0,0
stem,2489,Neutral,0,0,0
stem,2489,Rude,0,0,0
stem,2489,Very Rude,0,0,0
stem,2500,Very Friendly,0,0,0
stem,2500,Friendly,0,0,0
stem,2500,Neutral,0,0,0
stem,2500,Rude,0,0,0
stem,2500,Very Rude,0,0,0
stem,2506,Very Friendly,0,0,0
stem,2506,Friendly,0,0,0
stem,2506,Neutral,0,0,0
stem,2506,Rude,0,0,0
stem,2506,Very Rude,0,0,0
stem,2507,Very Friendly,100,100,100
stem,2507,Friendly,100,100,100
stem,2507,Neutral,100,100,100
stem,2507,Rude,100,100,100
stem,2507,Very Rude,100,100,100
stem,2517,Very Friendly,0,0,0
stem,2517,Friendly,0,0,0
stem,2517,Neutral,0,0,0
stem,2517,Rude,0,0,0
stem,2517,Very Rude,0,0,0
stem,2541,Very Friendly,0,0,0
stem,2541,Friendly,0,0,0
stem,2541,Neutral,0,0,0
stem,2541,Rude,0,0,0
stem,2541,Very Rude,0,0,0
stem,2564,Very Friendly,0,0,0
stem,2564,Friendly,0,0,0
stem,2564,Neutral,0,0,0
stem,2564,Rude,0,0,0
stem,2564,Very Rude,100,100,100
stem,2568,Very Friendly,0,0,0
stem,2568,Friendly,0,0,0
stem,2568,Neutral,0,0,0
stem,2568,Rude,0,0,0
stem,2568,Very Rude,0,0,0
stem,2574,Very Friendly,100,100,100
stem,2574,Friendly,100,100,100
stem,2574,Neutral,100,100,100
stem,2574,Rude,100,100,100
stem,2574,Very Rude,100,100,100
stem,2580,Very Friendly,100,100,100
stem,2580,Friendly,100,100,100
stem,2580,Neutral,100,100,100
stem,2580,Rude,100,100,100
stem,2580,Very Rude,100,100,100
stem,2584,Very Friendly,0,0,0
stem,2584,Friendly,0,0,0
stem,2584,Neutral,0,0,0
stem,2584,Rude,0,0,0
stem,2584,Very Rude,0,0,0
stem,2588,Very Friendly,0,0,0
stem,2588,Friendly,0,0,0
stem,2588,Neutral,0,0,0
stem,2588,Rude,0,0,0
stem,2588,Very Rude,0,0,0
stem,2589,Very Friendly,0,0,0
stem,2589,Friendly,0,0,0
stem,2589,Neutral,0,0,0
stem,2589,Rude,0,0,0
stem,2589,Very Rude,0,0,0
stem,2593,Very Friendly,100,100,100
stem,2593,Friendly,100,100,100
stem,2593,Neutral,100,100,100
stem,2593,Rude,100,100,100
stem,2593,Very Rude,100,100,100
stem,2597,Very Friendly,100,100,100
stem,2597,Friendly,100,100,100
stem,2597,Neutral,100,100,100
stem,2597,Rude,100,100,100
stem,2597,Very Rude,100,100,100
stem,2602,Very Friendly,100,100,100
stem,2602,Friendly,100,100,100
stem,2602,Neutral,100,100,100
stem,2602,Rude,100,100,100
stem,2602,Very Rude,100,100,100
stem,2628,Very Friendly,100,100,100
stem,2628,Friendly,0,0,0
stem,2628,Neutral,100,100,100
stem,2628,Rude,100,100,100
stem,2628,Very Rude,100,100,100
stem,2630,Very Friendly,100,100,100
stem,2630,Friendly,100,100,100
stem,2630,Neutral,100,100,100
stem,2630,Rude,100,100,100
stem,2630,Very Rude,100,100,100
stem,2632,Very Friendly,100,100,100
stem,2632,Friendly,100,100,100
stem,2632,Neutral,100,100,100
stem,2632,Rude,100,100,100
stem,2632,Very Rude,100,100,100
stem,2639,Very Friendly,0,0,0
stem,2639,Friendly,0,0,0
stem,2639,Neutral,0,0,0
stem,2639,Rude,0,0,0
stem,2639,Very Rude,0,0,0
stem,2649,Very Friendly,0,0,0
stem,2649,Friendly,0,0,0
stem,2649,Neutral,0,0,0
stem,2649,Rude,0,0,0
stem,2649,Very Rude,0,0,0
stem,2651,Very Friendly,0,0,0
stem,2651,Friendly,0,0,0
stem,2651,Neutral,0,0,0
stem,2651,Rude,0,0,0
stem,2651,Very Rude,0,0,0
stem,2657,Very Friendly,100,100,100
stem,2657,Friendly,100,100,100
stem,2657,Neutral,100,100,100
stem,2657,Rude,100,100,100
stem,2657,Very Rude,100,100,100
stem,2665,Very Friendly,0,0,0
stem,2665,Friendly,0,0,0
stem,2665,Neutral,0,0,0
stem,2665,Rude,0,0,0
stem,2665,Very Rude,0,0,0
stem,2666,Very Friendly,100,100,100
stem,2666,Friendly,100,100,100
stem,2666,Neutral,100,100,100
stem,2666,Rude,100,100,100
stem,2666,Very Rude,100,100,100
stem,2670,Very Friendly,0,0,0
stem,2670,Friendly,0,0,0
stem,2670,Neutral,0,0,0
stem,2670,Rude,0,0,0
stem,2670,Very Rude,0,0,0
stem,2671,Very Friendly,0,0,0
stem,2671,Friendly,0,0,0
stem,2671,Neutral,0,0,0
stem,2671,Rude,0,0,0
stem,2671,Very Rude,0,0,0
stem,2675,Very Friendly,0,0,0
stem,2675,Friendly,0,0,0
stem,2675,Neutral,100,100,100
stem,2675,Rude,0,0,0
stem,2675,Very Rude,0,0,0
stem,2679,Very Friendly,0,0,0
stem,2679,Friendly,100,100,100
stem,2679,Neutral,100,100,100
stem,2679,Rude,0,0,0
stem,2679,Very Rude,0,0,0
stem,2684,Very Friendly,100,100,100
stem,2684,Friendly,100,100,100
stem,2684,Neutral,100,100,100
stem,2684,Rude,100,100,100
stem,2684,Very Rude,100,100,100
stem,2688,Very Friendly,100,100,100
stem,2688,Friendly,100,100,100
stem,2688,Neutral,100,100,100
stem,2688,Rude,100,100,100
stem,2688,Very Rude,100,100,100
stem,2698,Very Friendly,0,0,0
stem,2698,Friendly,0,0,0
stem,2698,Neutral,0,0,0
stem,2698,Rude,0,0,0
stem,2698,Very Rude,0,0,0
stem,2702,Very Friendly,100,100,100
stem,2702,Friendly,100,100,100
stem,2702,Neutral,100,100,100
stem,2702,Rude,100,100,100
stem,2702,Very Rude,100,100,100
stem,2706,Very Friendly,100,100,100
stem,2706,Friendly,100,100,100
stem,2706,Neutral,100,100,100
stem,2706,Rude,100,100,100
stem,2706,Very Rude,100,100,100
stem,2709,Very Friendly,100,100,100
stem,2709,Friendly,100,100,100
stem,2709,Neutral,100,100,100
stem,2709,Rude,100,100,100
stem,2709,Very Rude,100,100,100
stem,2716,Very Friendly,100,100,100
stem,2716,Friendly,100,100,100
stem,2716,Neutral,100,100,100
stem,2716,Rude,100,100,100
stem,2716,Very Rude,100,100,100
stem,2717,Very Friendly,0,0,0
stem,2717,Friendly,0,0,0
stem,2717,Neutral,0,0,0
stem,2717,Rude,0,0,0
stem,2717,Very Rude,0,0,0
stem,2725,Very Friendly,0,0,0
stem,2725,Friendly,0,0,0
stem,2725,Neutral,0,0,0
stem,2725,Rude,0,0,0
stem,2725,Very Rude,100,100,100
stem,2740,Very Friendly,0,0,0
stem,2740,Friendly,100,100,100
stem,2740,Neutral,100,100,100
stem,2740,Rude,0,0,0
stem,2740,Very Rude,0,0,0
stem,2746,Very Friendly,100,100,100
stem,2746,Friendly,100,100,100
stem,2746,Neutral,100,100,100
stem,2746,Rude,100,100,100
stem,2746,Very Rude,100,100,100
stem,2754,Very Friendly,0,0,0
stem,2754,Friendly,0,0,0
stem,2754,Neutral,0,0,0
stem,2754,Rude,0,0,0
stem,2754,Very Rude,0,0,0
stem,2762,Very Friendly,0,0,0
stem,2762,Friendly,0,0,0
stem,2762,Neutral,0,0,0
stem,2762,Rude,0,0,0
stem,2762,Very Rude,0,0,0
stem,2764,Very Friendly,0,0,0
stem,2764,Friendly,0,0,0
stem,2764,Neutral,0,0,0
stem,2764,Rude,0,0,0
stem,2764,Very Rude,0,0,0
stem,2770,Very Friendly,100,100,100
stem,2770,Friendly,100,100,100
stem,2770,Neutral,100,100,100
stem,2770,Rude,100,100,100
stem,2770,Very Rude,100,100,100
stem,2777,Very Friendly,0,0,0
stem,2777,Friendly,0,0,0
stem,2777,Neutral,0,0,0
stem,2777,Rude,0,0,0
stem,2777,Very Rude,0,0,0
stem,2792,Very Friendly,0,0,0
stem,2792,Friendly,0,0,0
stem,2792,Neutral,0,0,0
stem,2792,Rude,0,0,0
stem,2792,Very Rude,0,0,0
stem,2795,Very Friendly,0,0,0
stem,2795,Friendly,0,0,0
stem,2795,Neutral,0,0,0
stem,2795,Rude,0,0,0
stem,2795,Very Rude,0,0,0
stem,2798,Very Friendly,0,0,0
stem,2798,Friendly,0,0,0
stem,2798,Neutral,0,0,0
stem,2798,Rude,100,100,100
stem,2798,Very Rude,0,0,0
stem,2799,Very Friendly,100,100,100
stem,2799,Friendly,100,100,100
stem,2799,Neutral,100,100,100
stem,2799,Rude,100,100,100
stem,2799,Very Rude,100,100,100
stem,2802,Very Friendly,0,0,0
stem,2802,Friendly,0,0,0
stem,2802,Neutral,0,0,0
stem,2802,Rude,0,0,0
stem,2802,Very Rude,0,0,0
stem,2806,Very Friendly,0,0,0
stem,2806,Friendly,0,0,0
stem,2806,Neutral,0,0,0
stem,2806,Rude,0,0,0
stem,2806,Very Rude,0,0,0
stem,2817,Very Friendly,100,100,100
stem,2817,Friendly,100,100,100
stem,2817,Neutral,100,100,100
stem,2817,Rude,100,100,100
stem,2817,Very Rude,100,100,100
stem,2818,Very Friendly,100,100,100
stem,2818,Friendly,100,100,100
stem,2818,Neutral,100,100,100
stem,2818,Rude,100,100,100
stem,2818,Very Rude,100,100,100
stem,2820,Very Friendly,0,0,0
stem,2820,Friendly,0,0,0
stem,2820,Neutral,0,0,0
stem,2820,Rude,0,0,0
stem,2820,Very Rude,0,0,0
stem,2822,Very Friendly,0,0,0
stem,2822,Friendly,0,0,0
stem,2822,Neutral,0,0,0
stem,2822,Rude,0,0,0
stem,2822,Very Rude,0,0,0
stem,2831,Very Friendly,100,100,100
stem,2831,Friendly,100,100,100
stem,2831,Neutral,100,100,100
stem,2831,Rude,100,100,100
stem,2831,Very Rude,100,100,100
stem,2834,Very Friendly,0,0,0
stem,2834,Friendly,100,100,100
stem,2834,Neutral,0,0,0
stem,2834,Rude,100,100,100
stem,2834,Very Rude,0,0,0
stem,2835,Very Friendly,100,100,100
stem,2835,Friendly,100,100,100
stem,2835,Neutral,100,100,100
stem,2835,Rude,100,100,100
stem,2835,Very Rude,100,100,100
stem,2848,Very Friendly,0,0,0
stem,2848,Friendly,0,0,0
stem,2848,Neutral,0,0,0
stem,2848,Rude,0,0,0
stem,2848,Very Rude,0,0,0
stem,2862,Very Friendly,100,100,100
stem,2862,Friendly,100,100,100
stem,2862,Neutral,100,100,100
stem,2862,Rude,100,100,100
stem,2862,Very Rude,100,100,100
stem,2867,Very Friendly,0,0,0
stem,2867,Friendly,0,0,0
stem,2867,Neutral,0,0,0
stem,2867,Rude,0,0,0
stem,2867,Very Rude,0,0,0
stem,2872,Very Friendly,0,0,0
stem,2872,Friendly,0,0,0
stem,2872,Neutral,100,100,100
stem,2872,Rude,0,0,0
stem,2872,Very Rude,0,0,0
stem,2874,Very Friendly,100,100,100
stem,2874,Friendly,100,100,100
stem,2874,Neutral,100,100,100
stem,2874,Rude,100,100,100
stem,2874,Very Rude,100,100,100
stem,2875,Very Friendly,100,100,100
stem,2875,Friendly,100,100,100
stem,2875,Neutral,100,100,100
stem,2875,Rude,0,0,0
stem,2875,Very Rude,100,100,100
stem,2876,Very Friendly,0,0,0
stem,2876,Friendly,0,0,0
stem,2876,Neutral,0,0,0
stem,2876,Rude,0,0,0
stem,2876,Very Rude,0,0,0
stem,2887,Very Friendly,0,0,0
stem,2887,Friendly,0,0,0
stem,2887,Neutral,0,0,0
stem,2887,Rude,0,0,0
stem,2887,Very Rude,0,0,0
stem,2892,Very Friendly,100,100,100
stem,2892,Friendly,0,0,0
stem,2892,Neutral,0,0,0
stem,2892,Rude,100,100,100
stem,2892,Very Rude,100,100,100
stem,2896,Very Friendly,100,100,100
stem,2896,Friendly,100,100,100
stem,2896,Neutral,100,100,100
stem,2896,Rude,100,100,100
stem,2896,Very Rude,100,100,100
stem,2899,Very Friendly,100,100,100
stem,2899,Friendly,100,100,100
stem,2899,Neutral,100,100,100
stem,2899,Rude,100,100,100
stem,2899,Very Rude,0,0,0
stem,2903,Very Friendly,100,100,100
stem,2903,Friendly,100,100,100
stem,2903,Neutral,100,100,100
stem,2903,Rude,100,100,100
stem,2903,Very Rude,100,100,100
stem,2914,Very Friendly,0,0,0
stem,2914,Friendly,0,0,0
stem,2914,Neutral,100,100,100
stem,2914,Rude,100,100,100
stem,2914,Very Rude,0,0,0
stem,2916,Very Friendly,0,0,0
stem,2916,Friendly,0,0,0
stem,2916,Neutral,0,0,0
stem,2916,Rude,0,0,0
stem,2916,Very Rude,0,0,0
stem,2921,Very Friendly,0,0,0
stem,2921,Friendly,0,0,0
stem,2921,Neutral,0,0,0
stem,2921,Rude,0,0,0
stem,2921,Very Rude,0,0,0
stem,2924,Very Friendly,0,0,0
stem,2924,Friendly,0,0,0
stem,2924,Neutral,0,0,0
stem,2924,Rude,100,100,100
stem,2924,Very Rude,100,100,100
stem,2930,Very Friendly,100,100,100
stem,2930,Friendly,100,100,100
stem,2930,Neutral,100,100,100
stem,2930,Rude,100,100,100
stem,2930,Very Rude,100,100,100
stem,2931,Very Friendly,0,0,0
stem,2931,Friendly,0,0,0
stem,2931,Neutral,0,0,0
stem,2931,Rude,0,0,0
stem,2931,Very Rude,0,0,0
stem,2932,Very Friendly,0,0,0
stem,2932,Friendly,0,0,0
stem,2932,Neutral,0,0,0
stem,2932,Rude,0,0,0
stem,2932,Very Rude,0,0,0
stem,2938,Very Friendly,0,0,0
stem,2938,Friendly,0,0,0
stem,2938,Neutral,0,0,0
stem,2938,Rude,0,0,0
stem,2938,Very Rude,0,0,0
stem,2942,Very Friendly,0,0,0
stem,2942,Friendly,0,0,0
stem,2942,Neutral,0,0,0
stem,2942,Rude,0,0,0
stem,2942,Very Rude,0,0,0
stem,2947,Very Friendly,100,100,100
stem,2947,Friendly,100,100,100
stem,2947,Neutral,100,100,100
stem,2947,Rude,100,100,100
stem,2947,Very Rude,100,100,100
stem,2957,Very Friendly,100,100,100
stem,2957,Friendly,100,100,100
stem,2957,Neutral,100,100,100
stem,2957,Rude,100,100,100
stem,2957,Very Rude,100,100,100
stem,2963,Very Friendly,100,100,100
stem,2963,Friendly,100,100,100
stem,2963,Neutral,100,100,100
stem,2963,Rude,100,100,100
stem,2963,Very Rude,100,100,100
stem,2964,Very Friendly,100,100,100
stem,2964,Friendly,100,100,100
stem,2964,Neutral,100,100,100
stem,2964,Rude,100,100,100
stem,2964,Very Rude,100,100,100
stem,2970,Very Friendly,0,0,0
stem,2970,Friendly,0,0,0
stem,2970,Neutral,0,0,0
stem,2970,Rude,0,0,0
stem,2970,Very Rude,0,0,0
stem,2984,Very Friendly,100,100,100
stem,2984,Friendly,100,100,100
