Domain,QID,Tone,Run 1,Run 2,Run 3
humanities,1418,Neutral,0,0,0
humanities,1418,Rude,0,0,0
humanities,1418,Very Rude,0,0,0
humanities,1421,Very Friendly,100,100,100
humanities,1421,Friendly,100,100,100
humanities,1421,Neutral,100,100,100
humanities,1421,Rude,100,100,100
humanities,1421,Very Rude,100,100,100
humanities,1422,Very Friendly,100,100,100
humanities,1422,Friendly,100,100,100
humanities,1422,Neutral,100,100,100
humanities,1422,Rude,100,100,100
humanities,1422,Very Rude,100,100,100
humanities,1428,Very Friendly,0,0,0
humanities,1428,Friendly,0,0,0
humanities,1428,Neutral,0,0,0
humanities,1428,Rude,100,100,100
humanities,1428,Very Rude,100,100,100
humanities,1438,Very Friendly,0,0,0
humanities,1438,Friendly,0,0,0
humanities,1438,Neutral,0,0,0
humanities,1438,Rude,0,0,0
humanities,1438,Very Rude,0,0,0
humanities,1445,Very Friendly,100,100,100
humanities,1445,Friendly,100,100,100
humanities,1445,Neutral,100,100,100
humanities,1445,Rude,100,100,100
humanities,1445,Very Rude,100,100,100
humanities,1449,Very Friendly,100,100,100
humanities,1449,Friendly,100,100,100
humanities,1449,Neutral,100,100,100
humanities,1449,Rude,100,100,100
humanities,1449,Very Rude,100,100,100
humanities,1452,Very Friendly,100,100,100
humanities,1452,Friendly,100,100,100
humanities,1452,Neutral,100,100,100
humanities,1452,Rude,100,100,100
humanities,1452,Very Rude,100,100,100
humanities,1457,Very Friendly,0,0,0
humanities,1457,Friendly,0,0,0
humanities,1457,Neutral,0,0,0
humanities,1457,Rude,0,0,0
humanities,1457,Very Rude,0,0,0
humanities,1468,Very Friendly,100,100,100
humanities,1468,Friendly,0,0,0
humanities,1468,Neutral,100,100,100
humanities,1468,Rude,0,0,0
humanities,1468,Very Rude,100,100,100
humanities,1480,Very Friendly,0,0,0
humanities,1480,Friendly,0,0,0
humanities,1480,Neutral,0,0,0
humanities,1480,Rude,0,0,0
humanities,1480,Very Rude,0,0,0
humanities,1481,Very Friendly,0,0,0
humanities,1481,Friendly,0,0,0
humanities,1481,Neutral,0,0,0
humanities,1481,Rude,0,0,0
humanities,1481,Very Rude,0,0,0
humanities,1484,Very Friendly,100,100,100
humanities,1484,Friendly,0,0,0
humanities,1484,Neutral,0,0,0
humanities,1484,Rude,0,0,0
humanities,1484,Very Rude,0,0,0
humanities,1486,Very Friendly,0,0,0
humanities,1486,Friendly,0,0,0
humanities,1486,Neutral,0,0,0
humanities,1486,Rude,0,0,0
humanities,1486,Very Rude,0,0,0
humanities,1488,Very Friendly,0,0,0
humanities,1488,Friendly,0,0,0
humanities,1488,Neutral,0,0,0
humanities,1488,Rude,0,0,0
humanities,1488,Very Rude,0,0,0
humanities,1492,Very Friendly,0,0,0
humanities,1492,Friendly,0,0,0
humanities,1492,Neutral,0,0,0
humanities,1492,Rude,0,0,0
humanities,1492,Very Rude,0,0,0
humanities,1499,Very Friendly,100,100,100
humanities,1499,Friendly,0,0,0
humanities,1499,Neutral,0,0,0
humanities,1499,Rude,0,0,0
humanities,1499,Very Rude,0,0,0
humanities,1504,Very Friendly,100,100,100
humanities,1504,Friendly,100,100,100
humanities,1504,Neutral,100,100,100
humanities,1504,Rude,100,100,100
humanities,1504,Very Rude,100,100,100
humanities,1505,Very Friendly,0,0,0
humanities,1505,Friendly,0,0,0
humanities,1505,Neutral,0,0,0
humanities,1505,Rude,0,0,0
humanities,1505,Very Rude,0,0,0
humanities,1506,Very Friendly,100,100,100
humanities,1506,Friendly,100,100,100
humanities,1506,Neutral,100,100,100
humanities,1506,Rude,100,100,100
humanities,1506,Very Rude,100,100,100
humanities,1508,Very Friendly,100,100,100
humanities,1508,Friendly,100,100,100
humanities,1508,Neutral,100,100,100
humanities,1508,Rude,100,100,100
humanities,1508,Very Rude,100,100,100
humanities,1511,Very Friendly,0,0,0
humanities,1511,Friendly,0,0,0
humanities,1511,Neutral,0,0,0
humanities,1511,Rude,0,0,0
humanities,1511,Very Rude,0,0,0
humanities,1533,Very Friendly,0,0,0
humanities,1533,Friendly,0,0,0
humanities,1533,Neutral,0,0,0
humanities,1533,Rude,0,0,0
humanities,1533,Very Rude,0,0,0
humanities,1534,Very Friendly,100,100,100
humanities,1534,Friendly,100,100,100
humanities,1534,Neutral,100,100,100
humanities,1534,Rude,100,100,100
humanities,1534,Very Rude,100,100,100
humanities,1535,Very Friendly,0,0,0
humanities,1535,Friendly,0,0,0
humanities,1535,Neutral,0,0,0
humanities,1535,Rude,0,0,0
humanities,1535,Very Rude,0,0,0
humanities,1537,Very Friendly,0,0,0
humanities,1537,Friendly,0,0,0
humanities,1537,Neutral,0,0,0
humanities,1537,Rude,0,0,0
humanities,1537,Very Rude,0,0,0
humanities,1540,Very Friendly,100,100,100
humanities,1540,Friendly,100,100,100
humanities,1540,Neutral,100,100,100
humanities,1540,Rude,100,100,100
humanities,1540,Very Rude,100,100,100
humanities,1551,Very Friendly,0,0,0
humanities,1551,Friendly,0,0,0
humanities,1551,Neutral,0,0,0
humanities,1551,Rude,0,0,0
humanities,1551,Very Rude,0,0,0
humanities,1558,Very Friendly,0,0,0
humanities,1558,Friendly,0,0,0
humanities,1558,Neutral,0,0,0
humanities,1558,Rude,0,0,0
humanities,1558,Very Rude,0,0,0
humanities,1564,Very Friendly,0,0,0
humanities,1564,Friendly,0,0,0
humanities,1564,Neutral,0,0,0
humanities,1564,Rude,0,0,0
humanities,1564,Very Rude,0,0,0
humanities,1565,Very Friendly,100,100,100
humanities,1565,Friendly,100,100,100
humanities,1565,Neutral,100,100,100
humanities,1565,Rude,100,100,100
humanities,1565,Very Rude,100,100,100
humanities,1579,Very Friendly,0,0,0
humanities,1579,Friendly,0,0,0
humanities,1579,Neutral,0,0,0
humanities,1579,Rude,0,0,0
humanities,1579,Very Rude,0,0,0
humanities,1581,Very Friendly,0,0,0
humanities,1581,Friendly,0,0,0
humanities,1581,Neutral,0,0,0
humanities,1581,Rude,0,0,0
humanities,1581,Very Rude,0,0,0
humanities,1584,Very Friendly,0,0,0
humanities,1584,Friendly,0,0,0
humanities,1584,Neutral,0,0,0
humanities,1584,Rude,0,0,0
humanities,1584,Very Rude,0,0,0
humanities,1587,Very Friendly,100,100,100
humanities,1587,Friendly,100,100,100
humanities,1587,Neutral,100,100,100
humanities,1587,Rude,100,100,100
humanities,1587,Very Rude,100,100,100
humanities,1589,Very Friendly,0,0,0
humanities,1589,Friendly,0,0,0
humanities,1589,Neutral,0,0,0
humanities,1589,Rude,0,0,0
humanities,1589,Very Rude,0,0,0
humanities,1590,Very Friendly,100,100,100
humanities,1590,Friendly,100,100,100
humanities,1590,Neutral,100,100,100
humanities,1590,Rude,100,100,100
humanities,1590,Very Rude,100,100,100
humanities,1593,Very Friendly,0,0,0
humanities,1593,Friendly,0,0,0
humanities,1593,Neutral,0,0,0
humanities,1593,Rude,0,0,0
humanities,1593,Very Rude,0,0,0
humanities,1594,Very Friendly,0,0,0
humanities,1594,Friendly,0,0,0
humanities,1594,Neutral,0,0,0
humanities,1594,Rude,0,0,0
humanities,1594,Very Rude,0,0,0
humanities,1599,Very Friendly,100,100,100
humanities,1599,Friendly,0,0,0
humanities,1599,Neutral,0,0,0
humanities,1599,Rude,0,0,0
humanities,1599,Very Rude,100,100,100
humanities,1607,Very Friendly,0,0,0
humanities,1607,Friendly,0,0,0
humanities,1607,Neutral,0,0,0
humanities,1607,Rude,0,0,0
humanities,1607,Very Rude,0,0,0
humanities,1611,Very Friendly,0,0,0
humanities,1611,Friendly,0,0,0
humanities,1611,Neutral,0,0,0
humanities,1611,Rude,0,0,0
humanities,1611,Very Rude,0,0,0
humanities,1616,Very Friendly,0,0,0
humanities,1616,Friendly,0,0,0
humanities,1616,Neutral,0,0,0
humanities,1616,Rude,0,0,0
humanities,1616,Very Rude,0,0,0
humanities,1617,Very Friendly,100,100,100
humanities,1617,Friendly,100,100,100
humanities,1617,Neutral,100,100,100
humanities,1617,Rude,100,100,100
humanities,1617,Very Rude,100,100,100
humanities,1618,Very Friendly,100,100,100
humanities,1618,Friendly,100,100,100
humanities,1618,Neutral,100,100,100
humanities,1618,Rude,100,100,100
humanities,1618,Very Rude,100,100,100
humanities,1619,Very Friendly,0,0,0
humanities,1619,Friendly,0,0,0
humanities,1619,Neutral,0,0,0
humanities,1619,Rude,0,0,0
humanities,1619,Very Rude,0,0,0
humanities,1651,Very Friendly,0,0,0
humanities,1651,Friendly,0,0,0
humanities,1651,Neutral,0,0,0
humanities,1651,Rude,0,0,0
humanities,1651,Very Rude,0,0,0
humanities,1663,Very Friendly,0,0,0
humanities,1663,Friendly,0,0,0
humanities,1663,Neutral,0,0,0
humanities,1663,Rude,0,0,0
humanities,1663,Very Rude,0,0,0
humanities,1671,Very Friendly,0,0,0
humanities,1671,Friendly,0,0,0
humanities,1671,Neutral,0,0,0
humanities,1671,Rude,0,0,0
humanities,1671,Very Rude,0,0,0
humanities,1676,Very Friendly,0,0,0
humanities,1676,Friendly,0,0,0
humanities,1676,Neutral,0,0,0
humanities,1676,Rude,0,0,0
humanities,1676,Very Rude,0,0,0
humanities,1692,Very Friendly,0,0,0
humanities,1692,Friendly,0,0,0
humanities,1692,Neutral,0,0,0
humanities,1692,Rude,0,0,0
humanities,1692,Very Rude,0,0,0
humanities,1698,Very Friendly,0,0,0
humanities,1698,Friendly,0,0,0
humanities,1698,Neutral,0,0,0
humanities,1698,Rude,0,0,0
humanities,1698,Very Rude,0,0,0
humanities,1700,Very Friendly,100,100,100
humanities,1700,Friendly,100,100,100
humanities,1700,Neutral,100,100,100
humanities,1700,Rude,100,100,100
humanities,1700,Very Rude,100,100,100
humanities,1706,Very Friendly,0,0,0
humanities,1706,Friendly,0,0,0
humanities,1706,Neutral,0,0,0
humanities,1706,Rude,0,0,0
humanities,1706,Very Rude,0,0,0
humanities,1715,Very Friendly,0,0,0
humanities,1715,Friendly,0,0,0
humanities,1715,Neutral,0,0,0
humanities,1715,Rude,0,0,0
humanities,1715,Very Rude,0,0,0
humanities,1718,Very Friendly,0,0,0
humanities,1718,Friendly,0,0,0
humanities,1718,Neutral,0,0,0
humanities,1718,Rude,0,0,0
humanities,1718,Very Rude,0,0,0
humanities,1721,Very Friendly,100,100,100
humanities,1721,Friendly,100,100,100
humanities,1721,Neutral,100,100,100
humanities,1721,Rude,100,100,100
humanities,1721,Very Rude,100,100,100
humanities,1722,Very Friendly,0,0,0
humanities,1722,Friendly,0,0,0
humanities,1722,Neutral,0,0,0
humanities,1722,Rude,0,0,0
humanities,1722,Very Rude,0,0,0
humanities,1727,Very Friendly,0,0,0
humanities,1727,Friendly,0,0,0
humanities,1727,Neutral,0,0,0
humanities,1727,Rude,0,0,0
humanities,1727,Very Rude,0,0,0
humanities,1729,Very Friendly,0,0,0
humanities,1729,Friendly,0,0,0
humanities,1729,Neutral,0,0,0
humanities,1729,Rude,0,0,0
humanities,1729,Very Rude,0,0,0
humanities,1737,Very Friendly,0,0,0
humanities,1737,Friendly,0,0,0
humanities,1737,Neutral,0,0,0
humanities,1737,Rude,0,0,0
humanities,1737,Very Rude,0,0,0
humanities,1739,Very Friendly,0,0,0
humanities,1739,Friendly,0,0,0
humanities,1739,Neutral,0,0,0
humanities,1739,Rude,0,0,0
humanities,1739,Very Rude,0,0,0
humanities,1740,Very Friendly,0,0,0
humanities,1740,Friendly,0,0,0
humanities,1740,Neutral,0,0,0
humanities,1740,Rude,0,0,0
humanities,1740,Very Rude,0,0,0
humanities,1744,Very Friendly,0,0,0
humanities,1744,Friendly,0,0,0
humanities,1744,Neutral,0,0,0
humanities,1744,Rude,0,0,0
humanities,1744,Very Rude,0,0,0
humanities,1745,Very Friendly,0,0,0
humanities,1745,Friendly,0,0,0
humanities,1745,Neutral,0,0,0
humanities,1745,Rude,0,0,0
humanities,1745,Very Rude,0,0,0
humanities,1747,Very Friendly,0,0,0
humanities,1747,Friendly,0,0,0
humanities,1747,Neutral,0,0,0
humanities,1747,Rude,0,0,0
humanities,1747,Very Rude,0,0,0
humanities,1748,Very Friendly,0,0,0
humanities,1748,Friendly,0,0,0
humanities,1748,Neutral,0,0,0
humanities,1748,Rude,0,0,0
humanities,1748,Very Rude,0,0,0
humanities,1753,Very Friendly,0,0,0
humanities,1753,Friendly,0,0,0
humanities,1753,Neutral,0,0,0
humanities,1753,Rude,0,0,0
humanities,1753,Very Rude,0,0,0
humanities,1757,Very Friendly,0,0,0
humanities,1757,Friendly,0,0,0
humanities,1757,Neutral,0,0,0
humanities,1757,Rude,0,0,0
humanities,1757,Very Rude,0,0,0
humanities,1768,Very Friendly,0,0,0
humanities,1768,Friendly,0,0,0
humanities,1768,Neutral,0,0,0
humanities,1768,Rude,0,0,0
humanities,1768,Very Rude,0,0,0
humanities,1771,Very Friendly,0,0,0
humanities,1771,Friendly,0,0,0
humanities,1771,Neutral,0,0,0
humanities,1771,Rude,0,0,0
humanities,1771,Very Rude,0,0,0
humanities,1778,Very Friendly,0,0,0
humanities,1778,Friendly,0,0,0
humanities,1778,Neutral,0,0,0
humanities,1778,Rude,0,0,0
humanities,1778,Very Rude,0,0,0
humanities,1780,Very Friendly,0,0,0
humanities,1780,Friendly,0,0,0
humanities,1780,Neutral,0,0,0
humanities,1780,Rude,0,0,0
humanities,1780,Very Rude,0,0,0
humanities,1781,Very Friendly,0,0,0
humanities,1781,Friendly,0,0,0
humanities,1781,Neutral,0,0,0
humanities,1781,Rude,0,0,0
humanities,1781,Very Rude,0,0,0
humanities,1783,Very Friendly,0,0,0
humanities,1783,Friendly,0,0,0
humanities,1783,Neutral,0,0,0
humanities,1783,Rude,0,0,0
humanities,1783,Very Rude,0,0,0
humanities,1787,Very Friendly,0,0,0
humanities,1787,Friendly,0,0,0
humanities,1787,Neutral,0,0,0
humanities,1787,Rude,0,0,0
humanities,1787,Very Rude,0,0,0
humanities,1788,Very Friendly,0,0,0
humanities,1788,Friendly,0,0,0
humanities,1788,Neutral,0,0,0
humanities,1788,Rude,0,0,0
humanities,1788,Very Rude,0,0,0
humanities,1790,Very Friendly,0,0,0
humanities,1790,Friendly,0,0,0
humanities,1790,Neutral,0,0,0
humanities,1790,Rude,0,0,0
humanities,1790,Very Rude,0,0,0
humanities,1794,Very Friendly,100,100,100
humanities,1794,Friendly,100,100,100
humanities,1794,Neutral,100,100,100
humanities,1794,Rude,100,100,100
humanities,1794,Very Rude,100,100,100
humanities,1801,Very Friendly,100,100,100
humanities,1801,Friendly,100,100,100
humanities,1801,Neutral,100,100,100
humanities,1801,Rude,100,100,100
humanities,1801,Very Rude,100,100,100
humanities,1804,Very Friendly,0,0,0
humanities,1804,Friendly,0,0,0
humanities,1804,Neutral,0,0,0
humanities,1804,Rude,0,0,0
humanities,1804,Very Rude,0,0,0
humanities,1813,Very Friendly,0,0,0
humanities,1813,Friendly,0,0,0
humanities,1813,Neutral,0,0,0
humanities,1813,Rude,0,0,0
humanities,1813,Very Rude,0,0,0
humanities,1814,Very Friendly,0,0,0
humanities,1814,Friendly,0,0,0
humanities,1814,Neutral,0,0,0
humanities,1814,Rude,0,0,0
humanities,1814,Very Rude,0,0,0
humanities,1823,Very Friendly,0,0,0
humanities,1823,Friendly,0,0,0
humanities,1823,Neutral,0,0,0
humanities,1823,Rude,0,0,0
humanities,1823,Very Rude,0,0,0
humanities,1833,Very Friendly,0,0,0
humanities,1833,Friendly,0,0,0
humanities,1833,Neutral,0,0,0
humanities,1833,Rude,0,0,0
humanities,1833,Very Rude,0,0,0
humanities,1834,Very Friendly,0,0,0
humanities,1834,Friendly,0,0,0
humanities,1834,Neutral,0,0,0
humanities,1834,Rude,0,0,0
humanities,1834,Very Rude,0,0,0
humanities,1836,Very Friendly,0,0,0
humanities,1836,Friendly,0,0,0
humanities,1836,Neutral,0,0,0
humanities,1836,Rude,0,0,0
humanities,1836,Very Rude,0,0,0
humanities,1840,Very Friendly,100,100,100
humanities,1840,Friendly,100,100,100
humanities,1840,Neutral,100,100,100
humanities,1840,Rude,100,100,100
humanities,1840,Very Rude,100,100,100
humanities,1841,Very Friendly,100,100,100
humanities,1841,Friendly,100,100,100
humanities,1841,Neutral,100,100,100
humanities,1841,Rude,100,100,100
humanities,1841,Very Rude,100,100,100
humanities,1843,Very Friendly,0,0,0
humanities,1843,Friendly,0,0,0
humanities,1843,Neutral,0,0,0
humanities,1843,Rude,0,0,0
humanities,1843,Very Rude,0,0,0
humanities,1845,Very Friendly,0,0,0
humanities,1845,Friendly,0,0,0
humanities,1845,Neutral,0,0,0
humanities,1845,Rude,0,0,0
humanities,1845,Very Rude,0,0,0
humanities,1847,Very Friendly,0,0,0
humanities,1847,Friendly,0,0,0
humanities,1847,Neutral,0,0,0
humanities,1847,Rude,0,0,0
humanities,1847,Very Rude,0,0,0
humanities,1850,Very Friendly,0,0,0
humanities,1850,Friendly,0,0,0
humanities,1850,Neutral,0,0,0
humanities,1850,Rude,0,0,0
humanities,1850,Very Rude,0,0,0
humanities,1861,Very Friendly,0,0,0
humanities,1861,Friendly,0,0,0
humanities,1861,Neutral,0,0,0
humanities,1861,Rude,0,0,0
humanities,1861,Very Rude,0,0,0
humanities,1865,Very Friendly,0,0,0
humanities,1865,Friendly,0,0,0
humanities,1865,Neutral,0,0,0
humanities,1865,Rude,0,0,0
humanities,1865,Very Rude,0,0,0
humanities,1868,Very Friendly,0,0,0
humanities,1868,Friendly,0,0,0
humanities,1868,Neutral,0,0,0
humanities,1868,Rude,0,0,0
humanities,1868,Very Rude,0,0,0
humanities,1873,Very Friendly,0,0,0
humanities,1873,Friendly,0,0,0
humanities,1873,Neutral,0,0,0
humanities,1873,Rude,0,0,0
humanities,1873,Very Rude,0,0,0
humanities,1874,Very Friendly,0,0,0
humanities,1874,Friendly,0,0,0
humanities,1874,Neutral,0,0,0
humanities,1874,Rude,0,0,0
humanities,1874,Very Rude,0,0,0
humanities,1878,Very Friendly,0,0,0
humanities,1878,Friendly,0,0,0
humanities,1878,Neutral,0,0,0
humanities,1878,Rude,0,0,0
humanities,1878,Very Rude,0,0,0
humanities,1882,Very Friendly,100,100,100
humanities,1882,Friendly,100,100,100
humanities,1882,Neutral,100,100,100
humanities,1882,Rude,100,100,100
humanities,1882,Very Rude,100,100,100
humanities,1887,Very Friendly,0,0,0
humanities,1887,Friendly,0,0,0
humanities,1887,Neutral,0,0,0
humanities,1887,Rude,0,0,0
humanities,1887,Very Rude,0,0,0
humanities,1894,Very Friendly,100,100,100
humanities,1894,Friendly,100,100,100
humanities,1894,Neutral,100,100,100
humanities,1894,Rude,100,100,100
humanities,1894,Very Rude,100,100,100
humanities,1895,Very Friendly,0,0,0
humanities,1895,Friendly,0,0,0
humanities,1895,Neutral,0,0,0
humanities,1895,Rude,0,0,0
humanities,1895,Very Rude,0,0,0
humanities,1897,Very Friendly,0,0,0
humanities,1897,Friendly,0,0,0
humanities,1897,Neutral,0,0,0
humanities,1897,Rude,0,0,0
humanities,1897,Very Rude,0,0,0
humanities,1899,Very Friendly,0,0,0
humanities,1899,Friendly,0,0,0
humanities,1899,Neutral,0,0,0
humanities,1899,Rude,0,0,0
humanities,1899,Very Rude,0,0,0
humanities,1903,Very Friendly,100,100,100
humanities,1903,Friendly,100,100,100
humanities,1903,Neutral,100,100,100
humanities,1903,Rude,100,100,100
humanities,1903,Very Rude,100,100,100
humanities,1910,Very Friendly,0,0,0
humanities,1910,Friendly,0,0,0
humanities,1910,Neutral,0,0,0
humanities,1910,Rude,0,0,0
humanities,1910,Very Rude,0,0,0
humanities,1911,Very Friendly,0,0,0
humanities,1911,Friendly,0,0,0
humanities,1911,Neutral,0,0,0
humanities,1911,Rude,0,0,0
humanities,1911,Very Rude,0,0,0
humanities,1913,Very Friendly,0,0,0
humanities,1913,Friendly,0,0,0
humanities,1913,Neutral,0,0,0
humanities,1913,Rude,0,0,0
humanities,1913,Very Rude,0,0,0
humanities,1916,Very Friendly,0,0,0
humanities,1916,Friendly,0,0,0
humanities,1916,Neutral,0,0,0
humanities,1916,Rude,0,0,0
humanities,1916,Very Rude,0,0,0
humanities,1919,Very Friendly,0,0,0
humanities,1919,Friendly,0,0,0
humanities,1919,Neutral,0,0,0
humanities,1919,Rude,0,0,0
humanities,1919,Very Rude,0,0,0
humanities,1920,Very Friendly,0,0,0
humanities,1920,Friendly,0,0,0
humanities,1920,Neutral,0,0,0
humanities,1920,Rude,0,0,0
humanities,1920,Very Rude,0,0,0
humanities,1922,Very Friendly,0,0,0
humanities,1922,Friendly,0,0,0
humanities,1922,Neutral,0,0,0
humanities,1922,Rude,0,0,0
humanities,1922,Very Rude,0,0,0
humanities,1927,Very Friendly,100,100,100
humanities,1927,Friendly,100,100,100
humanities,1927,Neutral,100,100,100
humanities,1927,Rude,100,100,100
humanities,1927,Very Rude,100,100,100
humanities,1937,Very Friendly,0,0,0
humanities,1937,Friendly,0,0,0
humanities,1937,Neutral,0,0,0
humanities,1937,Rude,0,0,0
humanities,1937,Very Rude,0,0,0
humanities,1938,Very Friendly,0,0,0
humanities,1938,Friendly,0,0,0
humanities,1938,Neutral,0,0,0
humanities,1938,Rude,0,0,0
humanities,1938,Very Rude,0,0,0
humanities,1942,Very Friendly,0,0,0
humanities,1942,Friendly,0,0,0
humanities,1942,Neutral,0,0,0
humanities,1942,Rude,0,0,0
humanities,1942,Very Rude,0,0,0
humanities,1946,Very Friendly,100,100,100
humanities,1946,Friendly,100,100,100
humanities,1946,Neutral,100,100,100
humanities,1946,Rude,100,100,100
humanities,1946,Very Rude,100,100,100
humanities,1947,Very Friendly,0,0,0
humanities,1947,Friendly,0,0,0
humanities,1947,Neutral,0,0,0
humanities,1947,Rude,0,0,0
humanities,1947,Very Rude,0,0,0
humanities,1953,Very Friendly,0,0,0
humanities,1953,Friendly,0,0,0
humanities,1953,Neutral,0,0,0
humanities,1953,Rude,0,0,0
humanities,1953,Very Rude,0,0,0
humanities,1962,Very Friendly,100,100,100
humanities,1962,Friendly,100,100,100
humanities,1962,Neutral,100,100,100
humanities,1962,Rude,100,100,100
humanities,1962,Very Rude,100,100,100
humanities,1968,Very Friendly,100,100,100
humanities,1968,Friendly,100,100,100
humanities,1968,Neutral,100,100,100
humanities,1968,Rude,100,100,100
humanities,1968,Very Rude,100,100,100
humanities,1973,Very Friendly,0,0,0
humanities,1973,Friendly,0,0,0
humanities,1973,Neutral,0,0,0
humanities,1973,Rude,0,0,0
humanities,1973,Very Rude,0,0,0
humanities,1974,Very Friendly,100,100,100
humanities,1974,Friendly,100,100,100
humanities,1974,Neutral,100,100,100
humanities,1974,Rude,100,100,100
humanities,1974,Very Rude,100,100,100
humanities,1979,Very Friendly,0,0,0
humanities,1979,Friendly,0,0,0
humanities,1979,Neutral,0,0,0
humanities,1979,Rude,0,0,0
humanities,1979,Very Rude,0,0,0
humanities,2005,Very Friendly,0,0,0
humanities,2005,Friendly,0,0,0
humanities,2005,Neutral,0,0,0
humanities,2005,Rude,0,0,0
humanities,2005,Very Rude,0,0,0
humanities,2012,Very Friendly,100,100,100
humanities,2012,Friendly,100,100,100
humanities,2012,Neutral,100,100,100
humanities,2012,Rude,100,100,100
humanities,2012,Very Rude,100,100,100
humanities,2019,Very Friendly,0,0,0
humanities,2019,Friendly,0,0,0
humanities,2019,Neutral,0,0,0
humanities,2019,Rude,0,0,0
humanities,2019,Very Rude,0,0,0
humanities,2025,Very Friendly,0,0,0
humanities,2025,Friendly,0,0,0
humanities,2025,Neutral,0,0,0
humanities,2025,Rude,0,0,0
humanities,2025,Very Rude,0,0,0
humanities,2026,Very Friendly,0,0,0
humanities,2026,Friendly,0,0,0
humanities,2026,Neutral,0,0,0
humanities,2026,Rude,0,0,0
humanities,2026,Very Rude,0,0,0
humanities,2030,Very Friendly,0,0,0
humanities,2030,Friendly,0,0,0
humanities,2030,Neutral,0,0,0
humanities,2030,Rude,0,0,0
humanities,2030,Very Rude,0,0,0
humanities,2035,Very Friendly,0,0,0
humanities,2035,Friendly,0,0,0
humanities,2035,Neutral,0,0,0
humanities,2035,Rude,0,0,0
humanities,2035,Very Rude,0,0,0
humanities,2046,Very Friendly,0,0,0
humanities,2046,Friendly,0,0,0
humanities,2046,Neutral,0,0,0
humanities,2046,Rude,0,0,0
humanities,2046,Very Rude,0,0,0
humanities,2054,Very Friendly,0,0,0
humanities,2054,Friendly,0,0,0
humanities,2054,Neutral,0,0,0
humanities,2054,Rude,0,0,0
humanities,2054,Very Rude,0,0,0
humanities,2074,Very Friendly,0,0,0
humanities,2074,Friendly,0,0,0
humanities,2074,Neutral,0,0,0
humanities,2074,Rude,0,0,0
humanities,2074,Very Rude,0,0,0
humanities,2079,Very Friendly,0,0,0
humanities,2079,Friendly,0,0,0
humanities,2079,Neutral,0,0,0
humanities,2079,Rude,0,0,0
humanities,2079,Very Rude,0,0,0
humanities,2087,Very Friendly,0,0,0
humanities,2087,Friendly,0,0,0
humanities,2087,Neutral,0,0,0
humanities,2087,Rude,0,0,0
humanities,2087,Very Rude,0,0,0
humanities,2089,Very Friendly,100,100,100
humanities,2089,Friendly,100,100,100
humanities,2089,Neutral,0,0,0
humanities,2089,Rude,100,100,100
humanities,2089,Very Rude,100,100,100
humanities,2096,Very Friendly,0,0,0
humanities,2096,Friendly,0,0,0
humanities,2096,Neutral,0,0,0
humanities,2096,Rude,0,0,0
humanities,2096,Very Rude,0,0,0
humanities,2097,Very Friendly,0,0,0
humanities,2097,Friendly,0,0,0
humanities,2097,Neutral,0,0,0
humanities,2097,Rude,0,0,0
humanities,2097,Very Rude,0,0,0
humanities,2100,Very Friendly,100,100,100
humanities,2100,Friendly,100,100,100
humanities,2100,Neutral,100,100,100
humanities,2100,Rude,100,100,100
humanities,2100,Very Rude,100,100,100
humanities,2101,Very Friendly,100,100,100
humanities,2101,Friendly,100,100,100
humanities,2101,Neutral,100,100,100
humanities,2101,Rude,100,100,100
humanities,2101,Very Rude,100,100,100
humanities,2102,Very Friendly,0,0,0
humanities,2102,Friendly,0,0,0
humanities,2102,Neutral,0,0,0
humanities,2102,Rude,0,0,0
humanities,2102,Very Rude,0,0,0
humanities,2115,Very Friendly,0,0,0
humanities,2115,Friendly,100,100,100
humanities,2115,Neutral,100,100,100
humanities,2115,Rude,100,100,100
humanities,2115,Very Rude,100,100,100
humanities,2128,Very Friendly,0,0,0
humanities,2128,Friendly,0,0,0
humanities,2128,Neutral,0,0,0
humanities,2128,Rude,0,0,0
humanities,2128,Very Rude,0,0,0
humanities,2132,Very Friendly,100,100,100
humanities,2132,Friendly,100,100,100
humanities,2132,Neutral,0,0,0
humanities,2132,Rude,100,100,100
humanities,2132,Very Rude,100,100,100
humanities,2139,Very Friendly,0,0,0
humanities,2139,Friendly,0,0,0
humanities,2139,Neutral,0,0,0
humanities,2139,Rude,0,0,0
humanities,2139,Very Rude,0,0,0
humanities,2145,Very Friendly,0,0,0
humanities,2145,Friendly,0,0,0
humanities,2145,Neutral,0,0,0
humanities,2145,Rude,0,0,0
humanities,2145,Very Rude,0,0,0
humanities,2147,Very Friendly,0,0,0
humanities,2147,Friendly,0,0,0
humanities,2147,Neutral,0,0,0
humanities,2147,Rude,0,0,0
humanities,2147,Very Rude,0,0,0
humanities,2154,Very Friendly,0,0,0
humanities,2154,Friendly,0,0,0
humanities,2154,Neutral,0,0,0
humanities,2154,Rude,0,0,0
humanities,2154,Very Rude,0,0,0
humanities,2155,Very Friendly,100,100,100
humanities,2155,Friendly,100,100,100
humanities,2155,Neutral,100,100,100
humanities,2155,Rude,100,100,100
humanities,2155,Very Rude,100,100,100
humanities,2168,Very Friendly,0,0,0
humanities,2168,Friendly,0,0,0
humanities,2168,Neutral,0,0,0
humanities,2168,Rude,0,0,0
humanities,2168,Very Rude,0,0,0
humanities,2175,Very Friendly,0,0,0
